4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	G
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	G
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	G
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
6	1	1	3	6	1	1	3	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	5	9	S	4	5	9	S	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
9	2	1	2	9	2	1	2	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	8	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
4	3	9	8	4	3	9	9	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6	1	3	4	6
S	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
3	8	7	1	3	8	7	1	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6	9	3	4	6	1	3	4	6
